GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(km/h),Engine Load(%),Engine Load(Absolute)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(gal),Speed (OBD)(km/h),Engine RPM(rpm),Fuel flow rate/hour(gal/hr)
,13-Mar-2015 19:14:06.893,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69371891,10,92.07437897,52.94117737,38.82352829,2.34375,3.125,1.97235715,99,2569.5,0.70880872
,13-Mar-2015 19:14:07.877,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70672894,10,92.07571411,53.72549057,36.86274338,2.34375,3.90625,1.97267902,99,2582,0.74308538
,13-Mar-2015 19:14:08.785,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70672894,10,92.07705688,50.98039246,34.50980377,2.34375,3.125,1.97300494,99,2591.25,0.69153208
,13-Mar-2015 19:14:09.705,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7686367,10,92.07839966,49.80392075,34.50980377,3.125,3.125,1.97329426,99,2594.5,0.67098683
,13-Mar-2015 19:14:10.682,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72422504,10,92.0797348,48.23529434,36.86274338,2.34375,3.125,1.97357762,99,2600,0.64213544
,13-Mar-2015 19:14:11.581,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.48152733,10,92.08126831,53.33333588,19.2156868,2.34375,4.6875,1.97390485,100,2605.25,0.70143712
,13-Mar-2015 19:14:12.479,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69999981,15.17776775,10,92.08299255,27.84313774,21.96078491,3.125,1.5625,1.97404122,101,2674,0.3177121
,13-Mar-2015 19:14:13.486,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.17781925,10,92.08433533,27.05882454,20,7.03125,3.90625,1.97422218,99,2631.25,0.42258331
,13-Mar-2015 19:14:14.404,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.93686485,10,92.08567047,27.05882454,21.96078491,7.03125,3.90625,1.97441769,99,2602.25,0.40395218
,13-Mar-2015 19:14:15.305,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,10.93886662,15.32401466,10,92.08681488,32.15686417,65.88235474,1.5625,1.5625,1.9746151,98,2552.25,0.45146635
,13-Mar-2015 19:14:16.323,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64885807,10,92.08776093,82.35294342,20.3921566,0.78125,0,1.97515213,97,2559.25,1.2224896
,13-Mar-2015 19:14:17.240,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.59238529,15.9493742,10,92.08909607,27.84313774,18.43137169,3.125,1.5625,1.9753058,99,2683.5,0.32111466
,13-Mar-2015 19:14:18.157,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.59238529,13.32905293,10,92.09024048,75.29412079,64.70587921,0.78125,0,1.97581422,98,2685.75,1.16250134
,13-Mar-2015 19:14:19.159,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.65155125,10,92.09138489,80.39215851,68.23529053,0.78125,1.5625,1.97643876,98,2717,1.41679406
,13-Mar-2015 19:14:20.065,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.56900597,10,92.09252167,94.90196228,81.5686264,0.78125,1.5625,1.97724593,98,2617.75,1.6887058
,13-Mar-2015 19:14:20.990,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7085228,10,92.09366608,94.90196228,83.92156982,0.78125,3.90625,1.97796142,98,2635,1.65396678
,13-Mar-2015 19:14:22.000,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74306583,10,92.09558105,94.50980377,80.78431702,0.78125,3.90625,1.97869968,102,2676.5,1.66582406
,13-Mar-2015 19:14:22.921,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66725063,10,92.09768677,94.50980377,82.7450943,0.78125,3.90625,1.97950876,103,2721,1.66937363
,13-Mar-2015 19:14:23.815,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58381081,10,92.10017395,94.50980377,80.78431702,0.78125,3.125,1.98023987,105,2759.25,1.67519331
,13-Mar-2015 19:14:24.822,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71435547,10,92.10305023,96.07843018,84.31372833,0.78125,5.46875,1.98099566,107,2793.75,1.7624718
,13-Mar-2015 19:14:25.743,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72915936,10,92.10592651,95.29412079,81.5686264,0.78125,4.6875,1.98181033,107,2827.25,1.6973654
,13-Mar-2015 19:14:26.634,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74620628,10,92.10879517,93.33333588,81.96078491,0.78125,3.125,1.98256564,107,2855.25,1.71384227
,13-Mar-2015 19:14:27.616,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7852354,10,92.11205292,92.94117737,80,0.78125,3.125,1.98327911,109,2886.5,1.6769346
,13-Mar-2015 19:14:28.523,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.89065838,10,92.11569977,89.41176605,54.90196228,0.78125,0,1.98405743,111,2902.25,1.6581099
,13-Mar-2015 19:14:29.426,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.55150986,10,92.11952972,67.45098114,21.96078491,0.78125,3.90625,1.98453903,112,2915.5,1.10726511
,13-Mar-2015 19:14:30.409,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.59238529,18.07263756,10,92.12316895,27.45098114,17.64705849,3.125,2.34375,1.98470521,111,2915.5,0.38319629
,13-Mar-2015 19:14:31.332,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.59238529,18.12333107,10,92.12680817,25.49019623,47.84313583,7.03125,0,1.98484027,111,2732.75,0.28763893
,13-Mar-2015 19:14:32.244,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.59238529,13.94678688,10,92.13024902,56.47058868,40,0.78125,0.78125,1.98518872,110,2992,0.79419392
,13-Mar-2015 19:14:33.251,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,13.86783123,13.60629272,10,92.13349915,56.47058868,40,1.5625,3.125,1.9855665,109,2846.75,0.86363214
,13-Mar-2015 19:14:34.135,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.43532181,10,92.13655853,67.84313965,50.58823395,0.78125,0,1.98600626,108,2829.5,0.92562032
,13-Mar-2015 19:14:35.065,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.52190304,10,92.13980103,70.98039246,60,0.78125,0.78125,1.98648703,109,2834.25,1.12363887
,13-Mar-2015 19:14:36.070,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73902893,10,92.14286041,78.03921509,62.35293961,0.78125,0.78125,1.987046,108,2832,1.25454736
,13-Mar-2015 19:14:36.971,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.82471371,10,92.14629364,77.2549057,60.39215851,0.78125,0,1.98766899,110,2835.75,1.29943025
,13-Mar-2015 19:14:37.890,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.64661503,10,92.1493454,76.86274719,59.2156868,0.78125,0,1.98820841,108,2840.5,1.25115645
,13-Mar-2015 19:14:38.916,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70089722,10,92.15277863,76.07843018,60,0.78125,0,1.98875427,110,2835.75,1.24386525
,13-Mar-2015 19:14:39.835,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72826195,10,92.15583038,76.07843018,59.60784149,0.78125,0.78125,1.98935902,108,2832,1.23179829
,13-Mar-2015 19:14:40.737,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.65827847,10,92.15926361,75.6862793,59.60784149,0.78125,0,1.98990178,110,2829.5,1.23696983
,13-Mar-2015 19:14:41.734,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6721859,10,92.16230774,76.07843018,58.4313736,0.78125,0.78125,1.99042988,108,2825.75,1.22601032
,13-Mar-2015 19:14:42.658,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71166325,10,92.16535187,75.29412079,58.82352829,0.78125,0,1.99101627,108,2814.75,1.23420882
,13-Mar-2015 19:14:43.553,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66231728,10,92.168396,74.90196228,59.2156868,0.78125,0.78125,1.99156165,108,2814.75,1.2346313
,13-Mar-2015 19:14:44.568,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73005676,10,92.17144012,75.29412079,58.82352829,0.78125,0,1.99209666,108,2812.5,1.22052062
,13-Mar-2015 19:14:45.487,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76190758,10,92.17448425,75.29412079,58.4313736,0.78125,0.78125,1.99267638,108,2812.5,1.21630633
,13-Mar-2015 19:14:46.411,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.79824543,10,92.17752075,75.29412079,58.4313736,0.78125,0.78125,1.99320567,108,2810.75,1.20484352
,13-Mar-2015 19:14:47.429,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71659851,10,92.18055725,75.6862793,58.4313736,0.78125,0,1.99374151,108,2808.5,1.21719837
,13-Mar-2015 19:14:48.594,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72422504,10,92.18341064,75.29412079,58.03921509,0.78125,0.78125,1.99448359,107,2802.25,1.20342004
,13-Mar-2015 19:14:49.592,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77357197,10,92.18624878,75.6862793,58.4313736,0.78125,0,1.99500489,107,2800,1.20093107
,13-Mar-2015 19:14:50.524,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76459885,10,92.18890381,75.29412079,60.39215851,0.78125,0,1.99556732,106,2796,1.1908772
,13-Mar-2015 19:14:51.450,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72422504,10,92.19194031,76.07843018,59.60784149,0.78125,0,1.99610615,108,2793.75,1.21206546
,13-Mar-2015 19:14:52.432,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.75562763,10,92.19477844,76.07843018,58.82352829,0.78125,0,1.99664474,107,2785.75,1.21538901
,13-Mar-2015 19:14:53.344,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68519497,10,92.19742584,74.90196228,58.03921509,0.78125,0.78125,1.99722099,106,2785.75,1.21047556
,13-Mar-2015 19:14:54.267,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73499107,10,92.20046234,74.90196228,58.4313736,0.78125,0,1.99773586,108,2781.25,1.19944668
,13-Mar-2015 19:14:55.253,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6555872,10,92.20330048,74.90196228,57.64706039,0.78125,0.78125,1.99825823,107,2779.5,1.18514049
,13-Mar-2015 19:14:56.158,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.48556614,10,92.20594788,74.90196228,57.64706039,0.78125,1.5625,1.99882221,106,2783.5,1.19531
,13-Mar-2015 19:14:57.062,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80901146,10,92.20858765,75.29412079,57.64706039,0.78125,0.78125,1.99934542,106,2792,1.20933974
,13-Mar-2015 19:14:58.047,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76056194,10,92.21142578,74.90196228,57.64706039,0.78125,0.78125,1.99985385,107,2789.75,1.17921674
,13-Mar-2015 19:14:58.950,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76953411,10,92.21425629,74.50980377,57.25490189,0.78125,0.78125,2.00041389,107,2798.25,1.18448293
,13-Mar-2015 19:14:59.850,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66455936,10,92.21689606,74.50980377,57.64706039,0.78125,1.5625,2.00092578,106,2802.25,1.1860882
,13-Mar-2015 19:15:00.846,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66725063,10,92.21992493,74.50980377,57.64706039,0.78125,0,2.00143409,108,2806.25,1.18942761
,13-Mar-2015 19:15:01.775,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77626324,10,92.22294617,74.11764526,55.68627548,0.78125,0.78125,2.00200748,108,2810.75,1.20091426
,13-Mar-2015 19:15:02.671,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.83862019,10,92.22596741,70.98039246,52.15686417,0.78125,2.34375,2.00251555,108,2817,1.14511573
,13-Mar-2015 19:15:03.677,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.50395775,10,92.22879791,70.19608307,54.11764526,0.78125,1.5625,2.00299835,107,2821,1.10374367
,13-Mar-2015 19:15:04.569,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.65827847,10,92.23200989,70.98039246,52.15686417,0.78125,0.78125,2.00353599,109,2812.5,1.14199483
,13-Mar-2015 19:15:05.478,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68788719,10,92.2350235,70.98039246,54.11764526,0.78125,0.78125,2.00400782,108,2817,1.09905231
,13-Mar-2015 19:15:06.462,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80811405,10,92.23803711,71.37255096,53.33333206,0.78125,0.78125,2.00449753,108,2821,1.13190174
,13-Mar-2015 19:15:07.380,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.93282795,10,92.24105835,66.66666412,47.05882263,0.78125,3.125,2.00501943,108,2823.25,1.10277128
,13-Mar-2015 19:15:08.269,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.60444546,10,92.24407196,63.92156982,46.27450943,0.78125,3.125,2.00543165,108,2817,0.94686407
,13-Mar-2015 19:15:09.286,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80676842,10,92.24708557,63.52941132,45.88235474,0.78125,2.34375,2.00584793,108,2804.5,0.97379678
,13-Mar-2015 19:15:10.177,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.62508202,10,92.25009918,67.45098114,58.82352829,0.78125,0.78125,2.00633383,108,2793.75,1.00547743
,13-Mar-2015 19:15:11.083,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69282246,10,92.25291443,74.50980377,54.90196228,0.78125,1.5625,2.00683832,107,2787.5,1.18324745
,13-Mar-2015 19:15:12.071,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.79510498,10,92.25554657,71.37255096,50.19607925,0.78125,1.5625,2.00732636,106,2781.25,1.12217426
,13-Mar-2015 19:15:12.967,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.50395775,10,92.25817108,67.45098114,50.58823395,0.78125,3.125,2.00780821,106,2771,1.02530015
,13-Mar-2015 19:15:13.883,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.77177715,10,92.26079559,68.62744904,49.41176605,0.78125,1.5625,2.00827813,106,2763.25,1.0776037
,13-Mar-2015 19:15:14.870,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.75069237,10,92.26361084,58.8235321,45.09803772,1.5625,5.46875,2.00870609,107,2749,0.99251819
,13-Mar-2015 19:15:15.763,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.85701275,10,92.26604462,60.39215851,36.86274338,2.34375,3.125,2.00911617,105,2730.25,0.8659122
,13-Mar-2015 19:15:16.664,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70448589,10,92.26847076,54.11764908,35.68627548,2.34375,4.6875,2.0094316,105,2709.25,0.74370021
,13-Mar-2015 19:15:17.670,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68788719,10,92.27071381,52.15686417,35.68627548,2.34375,4.6875,2.00974131,104,2691.25,0.71872395
,13-Mar-2015 19:15:18.588,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.62687588,10,92.27256775,53.33333588,35.68627548,2.34375,4.6875,2.01010561,102,2672.5,0.7564714
,13-Mar-2015 19:15:19.483,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80901146,10,92.27442932,51.37255096,34.90196228,2.34375,4.6875,2.01041389,102,2657,0.70563596
,13-Mar-2015 19:15:20.499,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72063541,10,92.27628326,50.58823776,34.90196228,2.34375,5.46875,2.01070809,102,2642,0.68397349
,13-Mar-2015 19:15:21.425,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.36533833,10,92.27794647,52.94117737,44.31372452,1.5625,6.25,2.01104212,101,2631.25,0.68714672
,13-Mar-2015 19:15:22.350,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58784771,10,92.27960968,67.45098114,52.94117737,0.78125,0.78125,2.01144862,101,2623.25,0.91638833
,13-Mar-2015 19:15:23.364,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68698978,10,92.28108215,70.19608307,53.33333206,0.78125,2.34375,2.01191449,100,2631.25,1.05681384
,13-Mar-2015 19:15:24.270,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68026161,10,92.28255463,69.41176605,53.72549057,0.78125,1.5625,2.01241446,100,2631.25,1.03050983
,13-Mar-2015 19:15:25.174,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66725063,10,92.28421783,70.19608307,54.50980377,0.78125,2.34375,2.01287031,101,2638.25,1.05390322
,13-Mar-2015 19:15:26.192,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72915936,10,92.28588104,69.41176605,52.54901886,0.78125,2.34375,2.01331735,101,2646,1.03564227
,13-Mar-2015 19:15:27.114,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.56496906,10,92.28734589,69.01960754,53.33333206,0.78125,2.34375,2.01381826,100,2650,1.02616084
,13-Mar-2015 19:15:28.020,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.53536129,10,92.28919983,68.62744904,51.76470566,0.78125,2.34375,2.01426983,102,2653.75,1.02688468
,13-Mar-2015 19:15:29.019,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68519497,10,92.29104614,67.84313965,53.33333206,0.78125,2.34375,2.01471281,102,2657,1.02047241
,13-Mar-2015 19:15:29.946,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68609238,10,92.29290009,72.15686035,55.68627548,0.78125,0.78125,2.01522255,102,2666.25,1.07085109
,13-Mar-2015 19:15:30.851,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.67308331,10,92.2947464,72.54901886,54.90196228,0.78125,1.5625,2.01571751,102,2663.25,1.11193383
,13-Mar-2015 19:15:31.853,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.8372736,10,92.29659271,71.76470947,52.54901886,0.78125,0.78125,2.016186,102,2672.5,1.0806272
,13-Mar-2015 19:15:32.769,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71076679,10,92.2988205,69.41176605,52.15686417,0.78125,1.5625,2.01667857,104,2674,1.03025424
,13-Mar-2015 19:15:33.695,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.70358849,10,92.30066681,69.01960754,52.94117737,0.78125,2.34375,2.01712751,102,2682,1.02977788
,13-Mar-2015 19:15:34.680,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.79106712,10,92.30251312,69.01960754,51.37254715,0.78125,1.5625,2.01758456,102,2682,1.03168166
,13-Mar-2015 19:15:35.625,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.75069237,10,92.30454254,69.80392456,51.76470566,0.78125,1.5625,2.01807976,103,2687.5,1.03486562
,13-Mar-2015 19:15:36.516,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.75293541,10,92.30677032,69.80392456,52.94117737,0.78125,0.78125,2.01854348,104,2689.75,1.04654336
,13-Mar-2015 19:15:37.497,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.80990887,10,92.30861664,70.19608307,52.54901886,0.78125,1.5625,2.01900387,102,2693.75,1.07338178
,13-Mar-2015 19:15:38.394,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.76953411,10,92.31064606,68.23529816,50.98039246,0.78125,2.34375,2.01948714,103,2695.25,1.03493989
,13-Mar-2015 19:15:39.284,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68788719,10,92.31267548,68.62744904,49.80392075,0.78125,1.5625,2.01992369,103,2695.25,1.01917112
,13-Mar-2015 19:15:40.277,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71435547,10,92.31489563,66.66666412,44.70588303,0.78125,2.34375,2.0203445,104,2701.5,0.9902389
,13-Mar-2015 19:15:41.183,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.48421955,10,92.31693268,65.09803772,49.41176605,0.78125,3.125,2.02079487,103,2691.25,0.94692189
,13-Mar-2015 19:15:42.083,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.6232872,10,92.3189621,65.09803772,45.88235474,0.78125,3.90625,2.02122927,103,2693.75,1.00274062
,13-Mar-2015 19:15:43.095,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.69013023,10,92.32080078,66.27451324,49.41176605,0.78125,2.34375,2.02164507,102,2691.25,0.96690691
,13-Mar-2015 19:15:44.022,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.82471371,10,92.32282257,65.88235474,47.84313583,0.78125,1.5625,2.02212214,103,2687.5,0.98307568
,13-Mar-2015 19:15:44.921,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.57079983,10,92.32485199,65.49019623,47.84313583,0.78125,3.125,2.022542,103,2689.75,0.94774747
,13-Mar-2015 19:15:45.928,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74710369,10,92.32707214,64.70588684,47.45098114,0.78125,2.34375,2.02296162,104,2683.5,0.96143532
,13-Mar-2015 19:15:46.847,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71749496,10,92.3289032,64.70588684,46.66666794,0.78125,3.125,2.0234158,102,2683.5,0.96158272
,13-Mar-2015 19:15:47.780,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66949463,10,92.33093262,63.92156982,45.49019623,0.78125,3.125,2.02383041,103,2683.5,0.93878782
,13-Mar-2015 19:15:48.764,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.67442989,10,92.33276367,64.31372833,45.49019623,0.78125,2.34375,2.02424598,102,2682,0.93671024
,13-Mar-2015 19:15:49.671,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.90142536,10,92.33478546,60.39215851,41.96078491,1.5625,3.90625,2.02467847,103,2680.25,0.90644568
,13-Mar-2015 19:15:50.595,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.74216843,10,92.33699799,58.8235321,41.96078491,1.5625,3.125,2.02503181,104,2680.25,0.82581645
,13-Mar-2015 19:15:51.619,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.7314024,10,92.33882904,61.17647171,42.35293961,1.5625,2.34375,2.02539825,102,2683.5,0.83147693
,13-Mar-2015 19:15:52.518,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.58381081,10,92.34104156,61.56863022,44.70588303,0.78125,3.125,2.02582026,104,2689.75,0.86238456
,13-Mar-2015 19:15:53.439,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68698978,10,92.34287262,61.56863022,43.92156982,0.78125,3.125,2.02619791,102,2693.75,0.87676263
,13-Mar-2015 19:15:54.446,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.62104511,10,92.34489441,61.56863022,43.52941132,0.78125,3.125,2.02657866,103,2703,0.86171949
,13-Mar-2015 19:15:55.374,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.79510498,10,92.34690857,61.56863022,43.52941132,0.78125,2.34375,2.02700138,103,2710.75,0.88345355
,13-Mar-2015 19:15:56.274,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68205452,10,92.34931183,61.56863022,42.74509811,0.78125,3.125,2.02739429,105,2717,0.88373542
,13-Mar-2015 19:15:57.277,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.66725063,10,92.35151672,60,43.13725662,1.5625,3.125,2.02776122,104,2718.75,0.85031605
,13-Mar-2015 19:15:58.204,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.72332764,10,92.35353088,60.39215851,42.35293961,1.5625,2.34375,2.02817488,103,2721,0.86428368
,13-Mar-2015 19:15:59.124,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68698978,10,92.35592651,60.39215851,41.96078491,1.5625,2.34375,2.02855635,105,2722.5,0.86285752
,13-Mar-2015 19:16:00.112,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68609238,10,92.35832214,60,43.92156982,1.5625,2.34375,2.02893448,105,2721,0.85891408
,13-Mar-2015 19:16:01.025,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.54522991,10,92.36051941,64.70588684,50.19607925,0.78125,0.78125,2.02934599,104,2721,0.87065637
,13-Mar-2015 19:16:01.950,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.73813152,10,92.3627243,66.66666412,48.62745285,0.78125,2.34375,2.02978921,104,2730.25,1.0164752
,13-Mar-2015 19:16:02.922,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.71256065,10,92.3649292,65.09803772,48.23529434,0.78125,3.125,2.03021908,104,2739,0.96869129
,13-Mar-2015 19:16:03.811,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.81304836,10,92.36712646,65.09803772,46.66666794,0.78125,2.34375,2.03066921,104,2744.5,0.9750424
,13-Mar-2015 19:16:04.715,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.75069237,10,92.36932373,63.92156982,48.62745285,0.78125,2.34375,2.03107285,104,2746.75,0.94339442
,13-Mar-2015 19:16:05.701,,,,,,,1.26413846,0.41180268,10.27591324,0.0752247,14.69371891,14.68115807,10,92.37152863,78.8235321,59.2156868,0.78125,3.125,2.03158927,104,2759.25,1.20203507
