dateHour;gpsSpeed;gpsSatCount;Gear;Brake_pedal;Accel_pedal;Machine_Speed_Mesured;AST_Direction;Ast_HPMB1_Pressure_bar;Ast_HPMA_Pressure_bar;Pressure_HighPressureReturn;Pressure_HighPressure;Oil_Temperature;Ast_FrontAxleSpeed_Rpm;Pump_Speed
2018-01-19 10:19:7.769232;77.97;117.0;137.0;137.0;68.0;20.0;20.0;0.0;0.0;0.0;33155.0;131.0;33155.0;1353.0
2018-01-19 10:19:7.869232;78.13;133.0;137.0;137.0;69.0;20.0;20.0;0.0;0.0;0.0;33156.0;132.0;33156.0;1357.0
2018-01-19 10:19:7.969241;77.97;117.0;137.0;137.0;69.0;20.0;20.0;0.0;0.0;0.0;33157.0;133.0;33157.0;1351.0
2018-01-19 10:19:8.069245;78.37;157.0;137.0;137.0;45.0;20.0;20.0;0.0;0.0;0.0;33156.0;132.0;33156.0;1356.0
2018-01-19 10:19:8.169249;78.21000000000001;141.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33156.0;132.0;33156.0;1344.0
2018-01-19 10:19:8.269264;78.17;137.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33156.0;132.0;33156.0;1303.0
2018-01-19 10:19:8.369256;78.04;124.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33151.0;127.0;33151.0;1342.0
2018-01-19 10:19:8.469256;78.28;148.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33153.0;129.0;33153.0;1353.0
2018-01-19 10:19:8.569264;78.27;147.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33153.0;129.0;33153.0;1335.0
2018-01-19 10:19:8.669299;78.41;161.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33152.0;128.0;33152.0;1317.0
2018-01-19 10:19:8.769313;78.42;162.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33151.0;127.0;33151.0;1346.0
2018-01-19 10:19:8.871353;77.98;118.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33152.0;128.0;33152.0;1332.0
2018-01-19 10:19:8.971372;78.03;123.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33151.0;127.0;33151.0;1333.0
2018-01-19 10:19:9.071399;78.18;138.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33151.0;127.0;33151.0;1335.0
2018-01-19 10:19:9.173811;78.12;132.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33151.0;127.0;33151.0;1333.0
2018-01-19 10:19:9.273808;77.9;110.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33150.0;126.0;33150.0;1332.0
2018-01-19 10:19:9.373854;77.84;104.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33150.0;126.0;33150.0;1327.0
2018-01-19 10:19:9.474257;77.84;104.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33149.0;125.0;33149.0;1326.0
2018-01-19 10:19:9.574272;77.57000000000001;77.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33148.0;124.0;33148.0;1325.0
2018-01-19 10:19:9.67438;77.22;42.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33148.0;124.0;33148.0;1320.0
2018-01-19 10:19:9.775284;77.24;44.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33147.0;123.0;33147.0;1325.0
2018-01-19 10:19:9.875296;77.34;54.0;137.0;137.0;0.0;20.0;20.0;0.0;0.0;0.0;33147.0;123.0;33147.0;1326.0
